freq_hz,amplitude
0,4.39298
0.15625,4.38108
0.3125,4.36218
0.46875,4.33354
0.625,4.28572
0.78125,4.22885
0.9375,4.16547
1.09375,4.08616
1.25,4.00119
1.40625,3.90724
1.5625,3.80967
1.71875,3.70816
1.875,3.5994
2.03125,3.49165
2.1875,3.37828
2.34375,3.26948
2.5,3.15856
2.65625,3.04849
2.8125,2.93987
2.96875,2.83737
3.125,2.7311
3.28125,2.62702
3.4375,2.52624
3.59375,2.43563
3.75,2.34324
3.90625,2.25194
4.0625,2.16208
4.21875,2.08072
4.375,2.00075
4.53125,1.92529
4.6875,1.85248
4.84375,1.78385
5,1.72128
5.15625,1.6542
5.3125,1.59579
5.46875,1.53212
5.625,1.47941
5.78125,1.42313
5.9375,1.37634
6.09375,1.32654
6.25,1.2793
6.40625,1.2341
6.5625,1.19098
6.71875,1.15444
6.875,1.11983
7.03125,1.08166
7.1875,1.04048
7.34375,1.00926
7.5,0.979166
7.65625,0.943559
7.8125,0.914761
7.96875,0.886785
8.125,0.861996
8.28125,0.837077
8.4375,0.812073
8.59375,0.784947
8.75,0.765433
8.90625,0.741773
9.0625,0.720588
9.21875,0.70058
9.375,0.68036
9.53125,0.667568
9.6875,0.646217
9.84375,0.630499
10,0.614674
10.15625,0.592672
10.3125,0.577522
10.46875,0.567523
10.625,0.548362
10.78125,0.538173
10.9375,0.52581
11.09375,0.508537
11.25,0.502152
11.40625,0.490077
11.5625,0.473221
11.71875,0.463999
11.875,0.454465
12.03125,0.445938
12.1875,0.430922
12.34375,0.42276
12.5,0.413381
12.65625,0.405744
12.8125,0.393185
12.96875,0.391671
13.125,0.38384
13.28125,0.372695
13.4375,0.365435
13.59375,0.359371
13.75,0.352295
13.90625,0.343251
14.0625,0.338628
14.21875,0.331271
14.375,0.321336
14.53125,0.318242
14.6875,0.308878
14.84375,0.304107
15,0.298305
15.15625,0.289383
15.3125,0.284953
15.46875,0.279558
15.625,0.273915
15.78125,0.27144
15.9375,0.270213
16.09375,0.261069
16.25,0.259639
16.40625,0.25198
16.5625,0.247966
16.71875,0.244258
16.875,0.244394
17.03125,0.236346
17.1875,0.236448
17.34375,0.229242
17.5,0.227072
17.65625,0.217842
17.8125,0.217871
17.96875,0.217304
18.125,0.211267
18.28125,0.205496
18.4375,0.201879
18.59375,0.204624
18.75,0.199024
18.90625,0.196257
19.0625,0.192082
19.21875,0.188948
19.375,0.185406
19.53125,0.186644
19.6875,0.177205
19.84375,0.177711
20,0.178935
20.15625,0.176436
20.3125,0.167425
20.46875,0.168292
20.625,0.165795
20.78125,0.162748
20.9375,0.164823
21.09375,0.156612
21.25,0.158423
21.40625,0.155184
21.5625,0.154845
21.71875,0.151501
21.875,0.145909
22.03125,0.144993
22.1875,0.147292
22.34375,0.14155
22.5,0.141652
22.65625,0.139513
22.8125,0.142022
22.96875,0.13973
23.125,0.138527
23.28125,0.135624
23.4375,0.129595
23.59375,0.13071
23.75,0.127118
23.90625,0.126969
24.0625,0.127789
24.21875,0.12329
24.375,0.122138
24.53125,0.116996
24.6875,0.119494
24.84375,0.119558
25,0.114177
25.15625,0.112228
25.3125,0.114676
25.46875,0.110717
25.625,0.113736
25.78125,0.108387
25.9375,0.109937
26.09375,0.106785
26.25,0.106974
26.40625,0.102358
26.5625,0.101448
26.71875,0.100121
26.875,0.100825
27.03125,0.104734
27.1875,0.101571
27.34375,0.100961
27.5,0.0968943
27.65625,0.0962903
27.8125,0.0950069
27.96875,0.0963293
28.125,0.096053
28.28125,0.0953959
28.4375,0.09585
28.59375,0.0897566
28.75,0.0936937
28.90625,0.0926302
29.0625,0.086622
29.21875,0.0870789
29.375,0.0877156
29.53125,0.089786
29.6875,0.0891386
29.84375,0.0972041
30,0.133264
30.15625,0.0956366
30.3125,0.0835322
30.46875,0.0821096
30.625,0.081209
30.78125,0.0804095
30.9375,0.0773352
31.09375,0.076531
31.25,0.0782655
31.40625,0.0776232
31.5625,0.0760561
31.71875,0.0770999
31.875,0.0752004
32.03125,0.0731009
32.1875,0.0736091
32.34375,0.0748779
32.5,0.0703043
32.65625,0.0758404
32.8125,0.0750327
32.96875,0.0728458
33.125,0.0710928
33.28125,0.0728115
33.4375,0.0652618
33.59375,0.0673248
33.75,0.0709973
33.90625,0.0691567
34.0625,0.0653904
34.21875,0.0644686
34.375,0.0625187
34.53125,0.062735
34.6875,0.0667731
34.84375,0.0605587
35,0.0603273
35.15625,0.06287
35.3125,0.0607468
35.46875,0.0632023
35.625,0.0609665
35.78125,0.0632716
35.9375,0.0612938
36.09375,0.058475
36.25,0.0575034
36.40625,0.0588987
36.5625,0.0609916
36.71875,0.0614955
36.875,0.0562607
37.03125,0.0561006
37.1875,0.0541978
37.34375,0.0596995
37.5,0.0572782
37.65625,0.0599698
37.8125,0.0579063
37.96875,0.0525694
38.125,0.0585506
38.28125,0.0508932
38.4375,0.0583037
38.59375,0.0519605
38.75,0.0517353
38.90625,0.0501878
39.0625,0.0519045
39.21875,0.0547498
39.375,0.0525145
39.53125,0.050459
39.6875,0.0537159
39.84375,0.0540033
40,0.0503228
40.15625,0.0532338
40.3125,0.0491352
40.46875,0.0529522
40.625,0.0483562
40.78125,0.0466763
40.9375,0.0490883
41.09375,0.0462869
41.25,0.0483086
41.40625,0.0501142
41.5625,0.0490284
41.71875,0.0465382
41.875,0.0497433
42.03125,0.0454864
42.1875,0.0428924
42.34375,0.0475189
42.5,0.0429248
42.65625,0.0429625
42.8125,0.0424819
42.96875,0.0489712
43.125,0.0434404
43.28125,0.042536
43.4375,0.0425013
43.59375,0.0434254
43.75,0.042686
43.90625,0.0396469
44.0625,0.0408664
44.21875,0.0409245
44.375,0.0416889
44.53125,0.0422395
44.6875,0.0459069
44.84375,0.040723
45,0.0399988
45.15625,0.0448547
45.3125,0.0386748
45.46875,0.0397094
45.625,0.0443535
45.78125,0.0385172
45.9375,0.0389163
46.09375,0.0428851
46.25,0.0438029
46.40625,0.0421547
46.5625,0.0430291
46.71875,0.0423937
46.875,0.0371361
47.03125,0.0390567
47.1875,0.0409159
47.34375,0.0394135
47.5,0.0376342
47.65625,0.0356592
47.8125,0.0400223
47.96875,0.0407397
48.125,0.0344063
48.28125,0.03539
48.4375,0.0356626
48.59375,0.0339005
48.75,0.0338291
48.90625,0.0378221
49.0625,0.0388222
49.21875,0.130809
49.375,0.266688
49.53125,0.708704
49.6875,0.266332
49.84375,0.130097
50,0.03143
50.15625,0.0331499
50.3125,0.0384403
50.46875,0.0338259
50.625,0.033848
50.78125,0.0356371
50.9375,0.0377473
51.09375,0.0326284
51.25,0.0347177
51.40625,0.0328789
51.5625,0.0322081
51.71875,0.0345882
51.875,0.0303121
