freq_hz,amplitude
0,0.0133422
0.15625,0.0106602
0.3125,0.0142305
0.46875,0.00622876
0.625,0.00822627
0.78125,0.00784956
0.9375,0.0116335
1.09375,0.0167567
1.25,0.0117879
1.40625,0.0125209
1.5625,0.00702318
1.71875,0.0149925
1.875,0.0111022
2.03125,0.00882823
2.1875,0.0143568
2.34375,0.00906743
2.5,0.00632022
2.65625,0.0157566
2.8125,0.00803399
2.96875,0.0142432
3.125,0.0126325
3.28125,0.00897325
3.4375,0.0122858
3.59375,0.0133445
3.75,0.00954275
3.90625,0.010467
4.0625,0.0137857
4.21875,0.0130301
4.375,0.0082073
4.53125,0.0169454
4.6875,0.0066173
4.84375,0.0080411
5,0.00894797
5.15625,0.0162734
5.3125,0.0146606
5.46875,0.00955767
5.625,0.00836184
5.78125,0.00762003
5.9375,0.0132102
6.09375,0.00961299
6.25,0.0150465
6.40625,0.0159351
6.5625,0.00545257
6.71875,0.0122799
6.875,0.0154968
7.03125,0.0117918
7.1875,0.0122705
7.34375,0.0146415
7.5,0.0103367
7.65625,0.00779324
7.8125,0.016623
7.96875,0.00879013
8.125,0.00765131
8.28125,0.00616454
8.4375,0.0150874
8.59375,0.00725646
8.75,0.0083562
8.90625,0.00821033
9.0625,0.0145751
9.21875,0.0166684
9.375,0.00988723
9.53125,0.0124941
9.6875,0.0130124
9.84375,0.00977365
10,0.00878215
10.15625,0.00785713
10.3125,0.0139872
10.46875,0.0145101
10.625,0.0104754
10.78125,0.00927823
10.9375,0.00581139
11.09375,0.0126582
11.25,0.016009
11.40625,0.0126658
11.5625,0.00945085
11.71875,0.0126107
11.875,0.0144883
12.03125,0.00882259
12.1875,0.0123437
12.34375,0.0114355
12.5,0.016496
12.65625,0.00897962
12.8125,0.0150463
12.96875,0.0130655
13.125,0.0058295
13.28125,0.00986425
13.4375,0.0158946
13.59375,0.0102488
13.75,0.00925732
13.90625,0.0141037
14.0625,0.013566
14.21875,0.0140807
14.375,0.0100931
14.53125,0.00652346
14.6875,0.00992891
14.84375,0.00779743
15,0.0166957
15.15625,0.0152313
15.3125,0.0129803
15.46875,0.0140662
15.625,0.00666895
15.78125,0.00579712
15.9375,0.00768166
16.09375,0.00730167
16.25,0.0168295
16.40625,0.0157821
16.5625,0.00537656
16.71875,0.0105107
16.875,0.0107708
17.03125,0.0105613
17.1875,0.00839602
17.34375,0.0137653
17.5,0.00849364
17.65625,0.010794
17.8125,0.00814139
17.96875,0.0055061
18.125,0.00546852
18.28125,0.0152993
18.4375,0.00579459
18.59375,0.00970865
18.75,0.011799
18.90625,0.0059349
19.0625,0.00672016
19.21875,0.00542293
19.375,0.00951468
19.53125,0.00547343
19.6875,0.00839219
19.84375,0.0146313
20,0.0151262
20.15625,0.00524796
20.3125,0.0158933
20.46875,0.015329
20.625,0.00810567
20.78125,0.00871018
20.9375,0.00630108
21.09375,0.00777967
21.25,0.0113293
21.40625,0.0155259
21.5625,0.00876744
21.71875,0.0121188
21.875,0.00864897
22.03125,0.0117046
22.1875,0.00967909
22.34375,0.0166493
22.5,0.0114275
22.65625,0.0168605
22.8125,0.00631386
22.96875,0.0120451
23.125,0.0160493
23.28125,0.0144174
23.4375,0.00854622
23.59375,0.013395
23.75,0.0111307
23.90625,0.0158714
24.0625,0.00683035
24.21875,0.00774459
24.375,0.00992217
24.53125,0.015174
24.6875,0.0104428
24.84375,0.0154627
25,0.0130026
25.15625,0.0128017
25.3125,0.00965913
25.46875,0.0133737
25.625,0.00554423
25.78125,0.0145735
25.9375,0.00853887
26.09375,0.0111642
26.25,0.0139734
26.40625,0.0116794
26.5625,0.00751621
26.71875,0.0113111
26.875,0.00934214
27.03125,0.00571734
27.1875,0.0148402
27.34375,0.0104101
27.5,0.00982371
27.65625,0.0154969
27.8125,0.00726878
27.96875,0.0106341
28.125,0.0129923
28.28125,0.012922
28.4375,0.0115256
28.59375,0.0108632
28.75,0.0157425
28.90625,0.0124824
29.0625,0.0133511
29.21875,0.0164446
29.375,0.00922291
29.53125,0.0107387
29.6875,0.0130459
29.84375,0.0297168
30,0.084905
30.15625,0.0297168
30.3125,0.0127358
30.46875,0.00662861
30.625,0.00621487
30.78125,0.00584443
30.9375,0.00664354
31.09375,0.0122465
31.25,0.0153319
31.40625,0.0116343
31.5625,0.00720374
31.71875,0.015871
31.875,0.00953397
32.03125,0.0152209
32.1875,0.0122252
32.34375,0.0115207
32.5,0.00536751
32.65625,0.0123141
32.8125,0.00707643
32.96875,0.0157245
33.125,0.0123825
33.28125,0.0055759
33.4375,0.00940161
33.59375,0.0130731
33.75,0.0112182
33.90625,0.0160166
34.0625,0.00795505
34.21875,0.0127564
34.375,0.0126352
34.53125,0.0120704
34.6875,0.0131634
34.84375,0.013007
35,0.00852957
35.15625,0.00514888
35.3125,0.00594355
35.46875,0.0166253
35.625,0.0109939
35.78125,0.00893885
35.9375,0.00855078
36.09375,0.0169045
36.25,0.0111528
36.40625,0.00638149
