freq_hz,amplitude
0,0.00646209
0.15625,0.00561246
0.3125,0.00888137
0.46875,0.00994843
0.625,0.00712561
0.78125,0.00939771
0.9375,0.00842508
1.09375,0.00765514
1.25,0.00638817
1.40625,0.00895321
1.5625,0.00935102
1.71875,0.0112721
1.875,0.00792311
2.03125,0.0105468
2.1875,0.00775913
2.34375,0.00473292
2.5,0.00715114
2.65625,0.00430593
2.8125,0.00475873
2.96875,0.00584116
3.125,0.00777806
3.28125,0.00515954
3.4375,0.00590479
3.59375,0.00457438
3.75,0.00617967
3.90625,0.0115937
4.0625,0.0111279
4.21875,0.00351601
4.375,0.00529689
4.53125,0.00763591
4.6875,0.00476169
4.84375,0.0100402
5,0.0096411
5.15625,0.00357515
5.3125,0.0083455
5.46875,0.00355827
5.625,0.0114214
5.78125,0.00914375
5.9375,0.0101797
6.09375,0.0080563
6.25,0.00534194
6.40625,0.00748527
6.5625,0.01073
6.71875,0.00668334
6.875,0.0065975
7.03125,0.00447356
7.1875,0.0108919
7.34375,0.0100803
7.5,0.00550169
7.65625,0.00427454
7.8125,0.00392981
7.96875,0.0115431
8.125,0.00504908
8.28125,0.00920881
8.4375,0.0103242
8.59375,0.00798292
8.75,0.00508376
8.90625,0.00555602
9.0625,0.0041686
9.21875,0.00860649
9.375,0.0116412
9.53125,0.00435684
9.6875,0.00814537
9.84375,0.0081271
10,0.0115841
10.15625,0.0107863
10.3125,0.00510389
10.46875,0.00545604
10.625,0.00635978
10.78125,0.00998538
10.9375,0.00638112
11.09375,0.0102484
11.25,0.00771494
11.40625,0.00459154
11.5625,0.00931888
11.71875,0.00501526
11.875,0.00550282
12.03125,0.00592741
12.1875,0.00967121
12.34375,0.00461699
12.5,0.00629038
12.65625,0.0038147
12.8125,0.00836936
12.96875,0.00860192
13.125,0.00691183
13.28125,0.00674682
13.4375,0.00388526
13.59375,0.00965357
13.75,0.0107005
13.90625,0.00845826
14.0625,0.00480356
14.21875,0.00911498
14.375,0.00550733
14.53125,0.0109662
14.6875,0.00689227
14.84375,0.00357204
15,0.00814826
15.15625,0.00435153
15.3125,0.00538463
15.46875,0.00837758
15.625,0.0073054
15.78125,0.00994532
15.9375,0.011011
16.09375,0.0114501
16.25,0.00576441
16.40625,0.0109645
16.5625,0.00884144
16.71875,0.00367567
16.875,0.00958278
17.03125,0.00549162
17.1875,0.00639106
17.34375,0.0039001
17.5,0.0056354
17.65625,0.0052157
17.8125,0.00629342
17.96875,0.0093056
18.125,0.0055451
18.28125,0.00848656
18.4375,0.00934132
18.59375,0.00902312
18.75,0.0109532
18.90625,0.00686249
19.0625,0.00839251
19.21875,0.00679952
19.375,0.011071
19.53125,0.00599791
19.6875,0.00458145
19.84375,0.00636342
20,0.00631649
20.15625,0.00670071
20.3125,0.00729699
20.46875,0.0116386
20.625,0.00780326
20.78125,0.0102376
20.9375,0.005325
21.09375,0.00577539
21.25,0.00889578
21.40625,0.0100851
21.5625,0.00816404
21.71875,0.00938154
21.875,0.0036187
22.03125,0.0100694
22.1875,0.00987949
22.34375,0.00923761
22.5,0.00410103
22.65625,0.00604988
22.8125,0.00535265
22.96875,0.00643662
23.125,0.00935538
23.28125,0.00638648
23.4375,0.00917769
23.59375,0.00954621
23.75,0.00588733
23.90625,0.003948
24.0625,0.00415761
24.21875,0.00874095
24.375,0.00430818
24.53125,0.0078782
24.6875,0.0039487
24.84375,0.00771164
25,0.0105465
25.15625,0.00716578
25.3125,0.00638616
25.46875,0.00385841
25.625,0.00869376
25.78125,0.0111946
25.9375,0.00762245
26.09375,0.00513652
26.25,0.00498683
26.40625,0.00444336
26.5625,0.00815517
26.71875,0.0116806
26.875,0.00570993
27.03125,0.0113341
27.1875,0.00638881
27.34375,0.0068046
27.5,0.0103446
27.65625,0.0109013
27.8125,0.00900299
27.96875,0.00853456
28.125,0.00572142
28.28125,0.00866714
28.4375,0.00798407
28.59375,0.00979956
28.75,0.00861976
28.90625,0.010147
29.0625,0.00794441
29.21875,0.00486308
29.375,0.00502737
29.53125,0.00793152
29.6875,0.00877339
29.84375,0.0204712
30,0.0584893
30.15625,0.0204712
30.3125,0.00950093
30.46875,0.00740913
30.625,0.0109153
30.78125,0.0113321
30.9375,0.0047288
31.09375,0.00614569
31.25,0.0069338
31.40625,0.0111128
31.5625,0.0112079
31.71875,0.00968331
31.875,0.00570829
32.03125,0.00609077
32.1875,0.0052956
32.34375,0.00829044
32.5,0.00731014
32.65625,0.00885679
32.8125,0.00843807
32.96875,0.00573384
33.125,0.0040491
33.28125,0.00632379
33.4375,0.005143
33.59375,0.00861611
33.75,0.00401785
33.90625,0.0041256
34.0625,0.00614051
34.21875,0.00550532
34.375,0.00811705
34.53125,0.00571665
34.6875,0.0043598
34.84375,0.00960488
35,0.00555121
35.15625,0.011296
35.3125,0.00925484
35.46875,0.00566136
35.625,0.00408056
35.78125,0.00768986
35.9375,0.00873771
36.09375,0.0106542
36.25,0.00597452
36.40625,0.00406047
36.5625,0.00454701
36.71875,0.0065698
36.875,0.00480469
37.03125,0.0106053
37.1875,0.0107009
37.34375,0.00536443
37.5,0.00541393
37.65625,0.00972083
37.8125,0.00954672
37.96875,0.0113258
38.125,0.0104824
38.28125,0.00936635
38.4375,0.00566826
38.59375,0.0111531
38.75,0.00909287
38.90625,0.0116893
39.0625,0.00776631
39.21875,0.00746397
39.375,0.005461
39.53125,0.00498538
39.6875,0.00935148
39.84375,0.00560083
40,0.00879863
40.15625,0.0075914
40.3125,0.00898174
40.46875,0.0109614
40.625,0.00457494
40.78125,0.00849888
40.9375,0.00595687
41.09375,0.00429991
41.25,0.0110992
41.40625,0.00458433
41.5625,0.00967468
41.71875,0.00442895
41.875,0.0113505
42.03125,0.0102197
42.1875,0.00447926
42.34375,0.00876693
42.5,0.00784456
42.65625,0.00403711
42.8125,0.0105092
42.96875,0.00441966
43.125,0.006615
43.28125,0.00930384
43.4375,0.0115309
43.59375,0.0098044
43.75,0.00728541
43.90625,0.00646253
44.0625,0.0101955
44.21875,0.0114506
44.375,0.0110882
44.53125,0.0101374
44.6875,0.00704868
44.84375,0.00654582
45,0.0065231
45.15625,0.0103113
45.3125,0.00710903
45.46875,0.003935
45.625,0.00895079
45.78125,0.00838627
45.9375,0.0110196
46.09375,0.0100899
46.25,0.0082287
46.40625,0.00923795
46.5625,0.00645681
46.71875,0.0100168
46.875,0.0104793
47.03125,0.00683408
47.1875,0.0108269
47.34375,0.00525915
47.5,0.00751662
47.65625,0.00770664
47.8125,0.00751367
47.96875,0.00373418
48.125,0.00925721
48.28125,0.0103159
48.4375,0.00497437
48.59375,0.00789557
48.75,0.00804524
48.90625,0.00702791
49.0625,0.003772
49.21875,0.00574609
49.375,0.00521736
49.53125,0.00377317
49.6875,0.0109321
49.84375,0.0090186
50,0.00940499
50.15625,0.0100997
50.3125,0.00823831
50.46875,0.00926493
50.625,0.00497126
50.78125,0.00625309
50.9375,0.00722414
51.09375,0.00486103
51.25,0.0088144
51.40625,0.00582277
51.5625,0.00978993
51.71875,0.00650248
51.875,0.00959993
52.03125,0.00666809
52.1875,0.00487323
52.34375,0.00726059
52.5,0.0045384
52.65625,0.00768323
52.8125,0.011174
52.96875,0.00392227
53.125,0.00622355
53.28125,0.00995194
53.4375,0.00878756
53.59375,0.00792962
53.75,0.00389806
53.90625,0.00563655
54.0625,0.0115918
54.21875,0.00889164
54.375,0.00800312
54.53125,0.0110662
54.6875,0.00421565
54.84375,0.00522449
55,0.00925778
55.15625,0.00629587
55.3125,0.00674867
55.46875,0.00648121
55.625,0.00756035
55.78125,0.00729773
55.9375,0.00500209
56.09375,0.00358122
56.25,0.0102124
56.40625,0.00521853
56.5625,0.00904588
56.71875,0.00557781
56.875,0.00572561
57.03125,0.00980869
57.1875,0.00764517
57.34375,0.00945673
57.5,0.0103612
57.65625,0.00742394
57.8125,0.0107919
57.96875,0.0114061
58.125,0.00871883
58.28125,0.0107545
58.4375,0.00556626
58.59375,0.0101426
58.75,0.00781281
58.90625,0.00769485
59.0625,0.00779642
59.21875,0.0090389
59.375,0.00655109
59.53125,0.00986816
59.6875,0.00995057
59.84375,0.00410345
60,0.00651654
60.15625,0.00693914
60.3125,0.00528309
60.46875,0.00713755
60.625,0.0113799
60.78125,0.010877
60.9375,0.0069463
61.09375,0.00407251
61.25,0.00954745
61.40625,0.00872501
61.5625,0.00706089
61.71875,0.0101277
61.875,0.00705345
62.03125,0.0108881
62.1875,0.00481371
62.34375,0.00731014
62.5,0.00664374
62.65625,0.0043723
62.8125,0.00555593
62.96875,0.00425605
63.125,0.0039026
63.28125,0.00816115
63.4375,0.0103828
63.59375,0.0043914
63.75,0.0116687
63.90625,0.00538832
64.0625,0.011047
64.21875,0.00971298
64.375,0.00367365
64.53125,0.00446761
64.6875,0.00826809
64.84375,0.0107162
65,0.00614826
65.15625,0.0098933
65.3125,0.00769589
65.46875,0.0109436
65.625,0.00758996
65.78125,0.00355222
65.9375,0.00506769
66.09375,0.0110683
66.25,0.0110832
66.40625,0.00463171
66.5625,0.00914173
66.71875,0.00399938
66.875,0.00538359
67.03125,0.00567775
67.1875,0.010568
67.34375,0.00474126
67.5,0.00647916
67.65625,0.00755274
67.8125,0.0052968
67.96875,0.0108129
68.125,0.0080451
68.28125,0.00523467
68.4375,0.00561438
68.59375,0.00750176
68.75,0.00387877
68.90625,0.0113176
69.0625,0.00397699
69.21875,0.004619
69.375,0.00475303
69.53125,0.00546811
69.6875,0.00365191
69.84375,0.00435987
70,0.00642181
70.15625,0.00607956
70.3125,0.00735855
70.46875,0.0113164
70.625,0.0100908
70.78125,0.00366201
70.9375,0.00964348
71.09375,0.00979345
71.25,0.0109503
71.40625,0.0035506
71.5625,0.0106587
71.71875,0.00703445
71.875,0.00871916
72.03125,0.00621176
72.1875,0.00410492
72.34375,0.00920176
72.5,0.00676801
72.65625,0.00439208
72.8125,0.00929128
72.96875,0.00555621
73.125,0.00667317
73.28125,0.0053231
73.4375,0.0113206
73.59375,0.00780625
73.75,0.00517002
73.90625,0.00895203
74.0625,0.00901833
74.21875,0.0039166
74.375,0.0043531
74.53125,0.00693392
74.6875,0.00781763
74.84375,0.00830997
75,0.00887609
75.15625,0.00482151
75.3125,0.00578719
75.46875,0.00544259
75.625,0.0102467
75.78125,0.00830505
