freq_hz,amplitude
0,0.00814055
0.15625,0.0104379
0.3125,0.0120433
0.46875,0.00576476
0.625,0.00617561
0.78125,0.0123564
0.9375,0.00968378
1.09375,0.01363
1.25,0.00541919
1.40625,0.00980172
1.5625,0.00627848
1.71875,0.00452417
1.875,0.01179
2.03125,0.00723646
2.1875,0.00593564
2.34375,0.0108016
2.5,0.00634983
2.65625,0.0108176
2.8125,0.00596529
2.96875,0.0108359
3.125,0.0127905
3.28125,0.0120062
3.4375,0.00683702
3.59375,0.00980195
3.75,0.00433226
3.90625,0.00697452
4.0625,0.00929301
4.21875,0.00641941
4.375,0.0138083
4.53125,0.00815593
4.6875,0.00657248
4.84375,0.00869149
5,0.00902539
5.15625,0.00687701
5.3125,0.00533907
5.46875,0.0127069
5.625,0.0056367
5.78125,0.00573219
5.9375,0.00702998
6.09375,0.007791
6.25,0.00720286
6.40625,0.00993251
6.5625,0.0127886
6.71875,0.0100481
6.875,0.0106874
7.03125,0.00990178
7.1875,0.0121021
7.34375,0.00676509
7.5,0.00729937
7.65625,0.005492
7.8125,0.00770893
7.96875,0.00671242
8.125,0.0139693
8.28125,0.0110006
8.4375,0.0125
8.59375,0.00630675
8.75,0.00722947
8.90625,0.0102098
9.0625,0.00980413
9.21875,0.00752923
9.375,0.0108557
9.53125,0.0121485
9.6875,0.0136478
9.84375,0.0101645
10,0.0127579
10.15625,0.00569812
10.3125,0.0118543
10.46875,0.00665037
10.625,0.00669186
10.78125,0.00928643
10.9375,0.00578507
11.09375,0.00689005
11.25,0.0109621
11.40625,0.00498864
11.5625,0.0108935
11.71875,0.012632
11.875,0.0136442
12.03125,0.0108355
12.1875,0.0052972
12.34375,0.00728683
12.5,0.00825379
12.65625,0.0126755
12.8125,0.0112312
12.96875,0.0136115
13.125,0.00960208
13.28125,0.00923757
13.4375,0.00954394
13.59375,0.0129657
13.75,0.0115153
13.90625,0.00976345
14.0625,0.00714687
14.21875,0.00799002
14.375,0.0060075
14.53125,0.00847992
14.6875,0.00532371
14.84375,0.00664402
15,0.00844086
15.15625,0.00534454
15.3125,0.0110562
15.46875,0.0125376
15.625,0.0132969
15.78125,0.0055564
15.9375,0.00895432
16.09375,0.0122325
16.25,0.00745554
16.40625,0.00558409
16.5625,0.00599903
16.71875,0.00424025
16.875,0.0132363
17.03125,0.0118307
17.1875,0.00850988
17.34375,0.0059284
17.5,0.0136334
17.65625,0.0110072
17.8125,0.0130546
17.96875,0.00759957
18.125,0.00957147
18.28125,0.00480004
18.4375,0.00556218
18.59375,0.0118256
18.75,0.0100108
18.90625,0.0136406
19.0625,0.00893422
19.21875,0.00886111
19.375,0.00658541
19.53125,0.0133941
19.6875,0.0115365
19.84375,0.00917881
20,0.0088531
20.15625,0.0104375
20.3125,0.0102979
20.46875,0.00531788
20.625,0.013088
20.78125,0.00502085
20.9375,0.00544322
21.09375,0.00939906
21.25,0.0114786
21.40625,0.00960917
21.5625,0.0108074
21.71875,0.0126957
21.875,0.00870449
22.03125,0.00846031
22.1875,0.0101881
22.34375,0.0135614
22.5,0.0087861
22.65625,0.00555551
22.8125,0.00677373
22.96875,0.00674054
23.125,0.00480248
23.28125,0.00656671
23.4375,0.00441
23.59375,0.0100649
23.75,0.0097301
23.90625,0.010198
24.0625,0.00690822
24.21875,0.00790462
24.375,0.00536512
24.53125,0.006865
24.6875,0.00524765
24.84375,0.00772509
25,0.00920061
25.15625,0.00864505
25.3125,0.00495203
25.46875,0.00740363
25.625,0.0129161
25.78125,0.0105611
25.9375,0.00951715
26.09375,0.011125
26.25,0.00447113
26.40625,0.011754
26.5625,0.00766982
26.71875,0.011849
26.875,0.00524673
27.03125,0.00576571
27.1875,0.0133191
27.34375,0.0108692
27.5,0.00567096
27.65625,0.0121481
27.8125,0.00599848
27.96875,0.00703299
28.125,0.0118196
28.28125,0.00915265
28.4375,0.0109028
28.59375,0.0122942
28.75,0.0129028
28.90625,0.00898329
29.0625,0.0116579
29.21875,0.00866809
29.375,0.00737885
29.53125,0.00568608
29.6875,0.0105784
29.84375,0.0246828
30,0.0705223
30.15625,0.0246828
30.3125,0.0136587
30.46875,0.00945575
30.625,0.013215
30.78125,0.00774022
30.9375,0.0101509
31.09375,0.0119556
31.25,0.00664842
31.40625,0.0103756
31.5625,0.00804307
31.71875,0.00824707
31.875,0.00903623
32.03125,0.0108734
32.1875,0.0101413
32.34375,0.0082174
32.5,0.00934045
32.65625,0.0125611
32.8125,0.0136779
32.96875,0.00603427
33.125,0.0133431
33.28125,0.00934185
33.4375,0.0111326
33.59375,0.0100055
33.75,0.013424
33.90625,0.00900819
34.0625,0.0078192
34.21875,0.00688304
34.375,0.0122867
34.53125,0.0136846
34.6875,0.00545319
34.84375,0.0105504
35,0.0112387
35.15625,0.0089486
35.3125,0.00915507
35.46875,0.0108475
35.625,0.00624585
35.78125,0.00622212
35.9375,0.00553564
36.09375,0.00799758
36.25,0.00958961
36.40625,0.00549451
36.5625,0.00822656
36.71875,0.010392
36.875,0.0115375
37.03125,0.0129376
37.1875,0.0080265
37.34375,0.0123063
37.5,0.0107257
37.65625,0.00704163
37.8125,0.0114029
37.96875,0.00962305
38.125,0.0133114
38.28125,0.0116908
38.4375,0.00477533
38.59375,0.00828348
38.75,0.00988739
38.90625,0.0107951
39.0625,0.0100069
39.21875,0.0125789
39.375,0.0114342
39.53125,0.0099486
39.6875,0.00618347
39.84375,0.0132546
40,0.00598451
40.15625,0.00521263
40.3125,0.0101199
40.46875,0.0109642
40.625,0.0071649
40.78125,0.00809159
40.9375,0.0054301
41.09375,0.0138129
41.25,0.00931773
41.40625,0.0092217
41.5625,0.0124428
41.71875,0.00664689
41.875,0.00894541
42.03125,0.0053054
42.1875,0.00614215
42.34375,0.0118526
42.5,0.0131147
42.65625,0.00532153
42.8125,0.00710363
42.96875,0.0102159
43.125,0.00716614
43.28125,0.0047578
43.4375,0.0107436
43.59375,0.00552225
43.75,0.00761973
43.90625,0.0057395
44.0625,0.00505415
44.21875,0.00815799
44.375,0.0112334
44.53125,0.00526629
44.6875,0.00504335
44.84375,0.00508508
45,0.0128974
45.15625,0.0113067
45.3125,0.0064463
45.46875,0.00946313
45.625,0.0135142
45.78125,0.0134243
45.9375,0.00484271
46.09375,0.0113439
46.25,0.00446754
46.40625,0.00766536
46.5625,0.00522973
46.71875,0.0119126
46.875,0.0140192
47.03125,0.0107604
47.1875,0.0120176
47.34375,0.00802428
47.5,0.0128817
47.65625,0.0106642
47.8125,0.0071545
47.96875,0.0087725
48.125,0.00844094
48.28125,0.00802891
48.4375,0.00828654
48.59375,0.00700918
48.75,0.00868701
48.90625,0.0115662
49.0625,0.0116782
49.21875,0.0122101
49.375,0.0122779
49.53125,0.0111828
49.6875,0.00996512
49.84375,0.00528364
50,0.00842958
50.15625,0.00578485
50.3125,0.0103396
50.46875,0.00518753
50.625,0.0132848
50.78125,0.0123425
50.9375,0.00823895
51.09375,0.0112394
51.25,0.0107218
51.40625,0.00781263
51.5625,0.00527466
51.71875,0.0111522
51.875,0.00917771
52.03125,0.0111466
52.1875,0.00738381
52.34375,0.0120359
52.5,0.105784
52.65625,0.246828
52.8125,0.705223
52.96875,0.246828
53.125,0.105784
53.28125,0.00895451
53.4375,0.00465273
53.59375,0.0106248
53.75,0.00626193
53.90625,0.0109747
54.0625,0.00978569
54.21875,0.0042934
54.375,0.00472142
54.53125,0.0111809
54.6875,0.00823375
54.84375,0.00826726
55,0.00474735
55.15625,0.0137806
55.3125,0.00585437
55.46875,0.00476018
55.625,0.0135377
55.78125,0.0054705
55.9375,0.0113172
56.09375,0.00986307
56.25,0.0138196
56.40625,0.00645702
56.5625,0.0129658
56.71875,0.00582519
56.875,0.00744616
57.03125,0.0091177
57.1875,0.00505412
57.34375,0.0060238
57.5,0.00541953
57.65625,0.0120171
57.8125,0.0131478
57.96875,0.00681943
58.125,0.012587
58.28125,0.0118792
58.4375,0.0107725
58.59375,0.00969259
58.75,0.00739679
58.90625,0.00830783
59.0625,0.0107917
59.21875,0.00951297
59.375,0.0104872
59.53125,0.00561351
59.6875,0.009824
59.84375,0.0127262
60,0.0137057
60.15625,0.0113183
60.3125,0.00859296
60.46875,0.00638221
60.625,0.00674419
60.78125,0.010363
60.9375,0.00466084
61.09375,0.00764031
61.25,0.0055572
61.40625,0.00458305
61.5625,0.0113888
61.71875,0.0133681
61.875,0.0073498
62.03125,0.00996534
62.1875,0.0102096
62.34375,0.0122997
62.5,0.0109365
62.65625,0.0119359
62.8125,0.0121592
62.96875,0.0136313
63.125,0.00653864
63.28125,0.00682077
63.4375,0.00636161
63.59375,0.0132639
63.75,0.0050265
63.90625,0.0112133
64.0625,0.0120654
64.21875,0.00449506
64.375,0.0114004
64.53125,0.00468309
64.6875,0.00889607
64.84375,0.00862689
65,0.00504753
65.15625,0.00569192
65.3125,0.00467981
65.46875,0.00776173
65.625,0.0128798
65.78125,0.0127629
65.9375,0.00466013
66.09375,0.00647494
66.25,0.0063176
66.40625,0.00464258
66.5625,0.0129504
66.71875,0.00460959
66.875,0.00929615
67.03125,0.00862509
67.1875,0.0123752
67.34375,0.00930579
67.5,0.00796606
67.65625,0.00984997
67.8125,0.0128635
67.96875,0.0107386
68.125,0.00822482
68.28125,0.0138268
68.4375,0.00501947
68.59375,0.00661327
68.75,0.0076363
68.90625,0.00796731
69.0625,0.00838741
69.21875,0.00570761
69.375,0.00895013
69.53125,0.00425861
69.6875,0.0117547
69.84375,0.0130259
70,0.00493897
70.15625,0.0053428
70.3125,0.00899493
70.46875,0.00552561
70.625,0.00696167
70.78125,0.00745667
70.9375,0.0106379
71.09375,0.0104363
71.25,0.0125855
71.40625,0.00544049
71.5625,0.00744021
71.71875,0.00901035
71.875,0.0131903
72.03125,0.0119552
72.1875,0.0104975
72.34375,0.00603036
72.5,0.0116683
72.65625,0.0123513
72.8125,0.0116693
72.96875,0.00980841
73.125,0.0133582
73.28125,0.00574311
73.4375,0.00684911
73.59375,0.00721745
73.75,0.0106111
73.90625,0.00669417
74.0625,0.0117825
74.21875,0.0110117
74.375,0.00495265
74.53125,0.00868937
74.6875,0.0100516
74.84375,0.00737208
75,0.0100099
75.15625,0.0125768
75.3125,0.0054696
75.46875,0.00669771
75.625,0.00613161
75.78125,0.0124367
75.9375,0.0125254
76.09375,0.0138023
76.25,0.00832971
76.40625,0.0125079
76.5625,0.0129653
76.71875,0.00861854
76.875,0.00773756
77.03125,0.0102437
77.1875,0.00814408
77.34375,0.0126025
77.5,0.00896427
77.65625,0.00969516
77.8125,0.00620057
77.96875,0.0125306
78.125,0.0102935
78.28125,0.00855477
78.4375,0.0109878
78.59375,0.00958542
78.75,0.0059664
78.90625,0.00474022
79.0625,0.0110401
79.21875,0.00642582
79.375,0.0103643
79.53125,0.00595639
79.6875,0.00603651
79.84375,0.0070971
80,0.0106011
80.15625,0.0108161
80.3125,0.0109076
80.46875,0.00645003
80.625,0.0107341
80.78125,0.0137608
80.9375,0.00557179
81.09375,0.00755853
81.25,0.0124329
81.40625,0.0129792
81.5625,0.0126144
81.71875,0.0128694
81.875,0.0127895
82.03125,0.00604101
82.1875,0.00981807
82.34375,0.00699142
82.5,0.00540086
82.65625,0.00533815
82.8125,0.00779284
82.96875,0.00608211
83.125,0.00697504
83.28125,0.01192
83.4375,0.00669414
83.59375,0.00820518
83.75,0.0105555
83.90625,0.00856956
84.0625,0.0120682
84.21875,0.0124436
84.375,0.00661928
84.53125,0.00666299
84.6875,0.00614144
84.84375,0.0101647
85,0.00719282
85.15625,0.0129255
85.3125,0.00890405
85.46875,0.0120742
85.625,0.0104727
85.78125,0.013261
85.9375,0.00596243
86.09375,0.00604058
86.25,0.0121553
86.40625,0.0068588
86.5625,0.008203
86.71875,0.011281
86.875,0.00898393
87.03125,0.00665372
87.1875,0.0126182
87.34375,0.00853761
87.5,0.0132832
87.65625,0.0128651
87.8125,0.00484874
87.96875,0.00787372
88.125,0.0132652
88.28125,0.0101489
88.4375,0.0117872
88.59375,0.0103549
88.75,0.0102568
88.90625,0.00577162
89.0625,0.0109476
89.21875,0.00640926
89.375,0.00467291
89.53125,0.00872011
89.6875,0.00883515
89.84375,0.00723597
90,0.0127594
90.15625,0.012293
90.3125,0.00467511
90.46875,0.0102189
90.625,0.0050395
90.78125,0.0136595
90.9375,0.00948617
91.09375,0.0117357
91.25,0.00826105
91.40625,0.00824068
91.5625,0.00651648
91.71875,0.0100206
91.875,0.00477043
92.03125,0.0124226
92.1875,0.012723
92.34375,0.0101889
92.5,0.0127602
92.65625,0.00998586
92.8125,0.00796367
92.96875,0.0111913
93.125,0.0100145
93.28125,0.0068025
93.4375,0.00706896
93.59375,0.00951284
93.75,0.0114191
93.90625,0.0134893
94.0625,0.0116549
94.21875,0.0135594
94.375,0.0139009
94.53125,0.00960431
94.6875,0.0113296
94.84375,0.0046066
95,0.00934763
95.15625,0.00881818
95.3125,0.0111114
95.46875,0.0103619
95.625,0.0107886
95.78125,0.00721517
95.9375,0.00854231
96.09375,0.0118479
96.25,0.00495224
96.40625,0.0048469
96.5625,0.00431424
96.71875,0.00920251
96.875,0.00984372
97.03125,0.0127621
97.1875,0.0112643
97.34375,0.00460996
97.5,0.00896374
97.65625,0.0100157
97.8125,0.0118112
97.96875,0.010602
98.125,0.00981896
98.28125,0.0101646
98.4375,0.00735189
98.59375,0.00850811
98.75,0.00497558
98.90625,0.0129849
99.0625,0.0139117
99.21875,0.011216
99.375,0.00832098
99.53125,0.011312
99.6875,0.00841547
99.84375,0.00462693
100,0.0115754
100.15625,0.00724864
100.3125,0.00804218
100.46875,0.010719
100.625,0.00870881
100.78125,0.00531838
100.9375,0.0117159
101.09375,0.0112702
101.25,0.0053543
101.40625,0.00571739
101.5625,0.00821392
101.71875,0.00454065
101.875,0.00972161
102.03125,0.00568362
102.1875,0.0114424
102.34375,0.0134147
102.5,0.00697295
102.65625,0.0136033
102.8125,0.00721107
102.96875,0.01169
103.125,0.00921128
103.28125,0.00538324
103.4375,0.0109829
103.59375,0.0105213
103.75,0.012402
103.90625,0.00813013
104.0625,0.00773171
104.21875,0.0119328
104.375,0.0053892
104.53125,0.00462399
104.6875,0.00604269
104.84375,0.00896187
105,0.0111042
105.15625,0.0133059
105.3125,0.0133545
105.46875,0.00888626
105.625,0.0129061
105.78125,0.0120492
105.9375,0.00784244
106.09375,0.0093632
106.25,0.0060436
106.40625,0.0107812
106.5625,0.00524196
106.71875,0.00697538
106.875,0.0135096
107.03125,0.010385
107.1875,0.00916519
107.34375,0.0115991
107.5,0.00461123
107.65625,0.0088759
107.8125,0.0127435
107.96875,0.00817166
108.125,0.00545601
108.28125,0.00578486
108.4375,0.0112915
108.59375,0.0074441
108.75,0.00575008
108.90625,0.00431084
109.0625,0.0131251
109.21875,0.00760107
109.375,0.0105637
109.53125,0.00983727
