freq_hz,amplitude
0,0.0090365
0.15625,0.00697281
0.3125,0.00561744
0.46875,0.00378492
0.625,0.00821199
0.78125,0.00290832
0.9375,0.00456197
1.09375,0.0030801
1.25,0.00745828
1.40625,0.00741931
1.5625,0.00458212
1.71875,0.00717657
1.875,0.00442134
2.03125,0.007528
2.1875,0.00790772
2.34375,0.00318453
2.5,0.00734996
2.65625,0.00770055
2.8125,0.00456809
2.96875,0.00448141
3.125,0.00491044
3.28125,0.00551553
3.4375,0.00790142
3.59375,0.00483181
3.75,0.00560581
3.90625,0.00412496
4.0625,0.00323612
4.21875,0.00414235
4.375,0.00459149
4.53125,0.0086556
4.6875,0.00872498
4.84375,0.00327592
5,0.00799513
5.15625,0.00745035
5.3125,0.00351705
5.46875,0.00832212
5.625,0.00846508
5.78125,0.0030886
5.9375,0.00553753
6.09375,0.00421303
6.25,0.0032961
6.40625,0.00897614
6.5625,0.00778313
6.71875,0.00845787
6.875,0.00653694
7.03125,0.00796767
7.1875,0.00434796
7.34375,0.00708647
7.5,0.00390329
7.65625,0.0086906
7.8125,0.00446363
7.96875,0.00680177
8.125,0.00761342
8.28125,0.00719031
8.4375,0.00667542
8.59375,0.00383263
8.75,0.00480101
8.90625,0.00498661
9.0625,0.00835119
9.21875,0.00864368
9.375,0.00688883
9.53125,0.00706822
9.6875,0.00753861
9.84375,0.00273613
10,0.00566692
10.15625,0.00876823
10.3125,0.00494008
10.46875,0.0075577
10.625,0.00676044
10.78125,0.00680749
10.9375,0.00665166
11.09375,0.00715489
11.25,0.00477079
11.40625,0.00274221
11.5625,0.00460133
11.71875,0.00568616
11.875,0.00312558
12.03125,0.00907878
12.1875,0.00793744
12.34375,0.008871
12.5,0.00585642
12.65625,0.00866915
12.8125,0.00767305
12.96875,0.00771184
13.125,0.0076818
13.28125,0.0064986
13.4375,0.00737019
13.59375,0.00822614
13.75,0.00342989
13.90625,0.00782024
14.0625,0.00788398
14.21875,0.00534124
14.375,0.00629849
14.53125,0.00582372
14.6875,0.007474
14.84375,0.00278228
15,0.00310898
15.15625,0.00807816
15.3125,0.00278496
15.46875,0.00672898
15.625,0.00844941
15.78125,0.00334675
15.9375,0.00855172
16.09375,0.00358271
16.25,0.00380362
16.40625,0.00826598
16.5625,0.00687946
16.71875,0.00326463
16.875,0.00555479
17.03125,0.0053239
17.1875,0.00769593
17.34375,0.00589566
17.5,0.0074689
17.65625,0.00599309
17.8125,0.00305576
17.96875,0.00838676
18.125,0.00755423
18.28125,0.00576614
18.4375,0.00800578
18.59375,0.00834061
18.75,0.00275205
18.90625,0.00397531
19.0625,0.00833344
19.21875,0.00525042
19.375,0.00284595
19.53125,0.00622206
19.6875,0.00276319
19.84375,0.00642949
20,0.00686588
20.15625,0.00699408
20.3125,0.00877109
20.46875,0.00774042
20.625,0.00295721
20.78125,0.00903169
20.9375,0.00867474
21.09375,0.003563
21.25,0.00905994
21.40625,0.00354581
21.5625,0.0064682
21.71875,0.00763877
21.875,0.00571395
22.03125,0.00346202
22.1875,0.0038333
22.34375,0.0082187
22.5,0.00495195
22.65625,0.00546808
22.8125,0.0044971
22.96875,0.00360902
23.125,0.00384196
23.28125,0.00580506
23.4375,0.00642467
23.59375,0.00538973
23.75,0.00598415
23.90625,0.00489177
24.0625,0.0045973
24.21875,0.00521747
24.375,0.00896945
24.53125,0.00280417
24.6875,0.00587534
24.84375,0.00778988
25,0.00622269
25.15625,0.00514829
25.3125,0.00540149
25.46875,0.00467858
25.625,0.00836528
25.78125,0.00820897
25.9375,0.00731814
26.09375,0.00375521
26.25,0.00452299
26.40625,0.00603843
26.5625,0.00339994
26.71875,0.00395527
26.875,0.00399578
27.03125,0.00309976
27.1875,0.00771701
27.34375,0.00641361
27.5,0.00313495
27.65625,0.00866236
27.8125,0.00727897
27.96875,0.0028978
28.125,0.00387928
28.28125,0.00314631
28.4375,0.00574245
28.59375,0.00637044
28.75,0.0081594
28.90625,0.00526673
29.0625,0.00387632
29.21875,0.0046968
29.375,0.00355753
29.53125,0.00629733
29.6875,0.00681495
29.84375,0.0159015
30,0.045433
30.15625,0.0159015
30.3125,0.00816298
30.46875,0.00341327
30.625,0.00501501
30.78125,0.00602972
30.9375,0.00760061
31.09375,0.00751356
31.25,0.00469358
31.40625,0.00620616
31.5625,0.00514972
31.71875,0.00283099
31.875,0.00605986
32.03125,0.00355941
32.1875,0.00578761
32.34375,0.00720292
32.5,0.00854814
32.65625,0.00767618
32.8125,0.0072168
32.96875,0.00645265
33.125,0.0069898
33.28125,0.00678227
33.4375,0.00821084
33.59375,0.00806127
33.75,0.0060997
33.90625,0.00646431
34.0625,0.00739396
34.21875,0.00713444
34.375,0.00365646
34.53125,0.00289896
34.6875,0.00868663
34.84375,0.00359487
35,0.00872711
35.15625,0.00321515
35.3125,0.00434333
35.46875,0.00368414
35.625,0.00486356
35.78125,0.00879485
35.9375,0.00501947
36.09375,0.00887587
36.25,0.00729033
36.40625,0.00360746
36.5625,0.00627454
36.71875,0.00529532
36.875,0.00844486
37.03125,0.00557927
37.1875,0.00639354
37.34375,0.00320126
37.5,0.0032801
37.65625,0.00606253
37.8125,0.0047487
37.96875,0.00374157
38.125,0.00594191
38.28125,0.00353714
38.4375,0.00623234
38.59375,0.00755109
38.75,0.00412832
38.90625,0.00574661
39.0625,0.00695389
39.21875,0.00400963
39.375,0.0075395
39.53125,0.0048242
39.6875,0.00894986
39.84375,0.00401231
40,0.00480997
40.15625,0.00815698
40.3125,0.0030097
40.46875,0.00658135
40.625,0.00438869
40.78125,0.00532435
40.9375,0.00612016
41.09375,0.00436288
41.25,0.00780676
41.40625,0.00793645
41.5625,0.00382547
41.71875,0.008676
41.875,0.00371054
42.03125,0.0086244
42.1875,0.00906878
42.34375,0.00604158
42.5,0.00315895
42.65625,0.00383543
42.8125,0.00580084
42.96875,0.0063987
43.125,0.00786095
43.28125,0.00724651
43.4375,0.00339332
43.59375,0.00587204
43.75,0.00311722
43.90625,0.0042025
44.0625,0.00524305
44.21875,0.00806629
44.375,0.00554904
44.53125,0.00793131
44.6875,0.00484976
44.84375,0.00415131
45,0.00493929
45.15625,0.00672499
45.3125,0.00596145
45.46875,0.00397141
45.625,0.00434302
45.78125,0.00541119
45.9375,0.00510862
46.09375,0.00586336
46.25,0.0067428
46.40625,0.00878986
46.5625,0.0071228
46.71875,0.00456653
46.875,0.00437354
47.03125,0.00735412
47.1875,0.00816157
47.34375,0.00805208
47.5,0.00635595
47.65625,0.00597264
47.8125,0.00539388
47.96875,0.00319918
